Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
Max Rank,0.975,0.7842479853759887,0.04165028914193414,-1.1014733811076693,-0.041481430775284656,1.1534358653837482,0.515075338477706
