Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Top 5 Avg,0.797,2.1987840786462437e-05,-0.7436999721376392,0.21570233288092489,0.1019278738097853,2.8216577908753733,0.6159870156428954
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
Max Rank,0.868,11900.77393580184,0.3203507554781071,-0.9955104814479401,0.5013838285147232,1.7214861818378147,0.4019315737306515
